image,caption
3178599352_c57fdebcd2.jpg,The girl is sitting on a white couch with a boy nearby .
3181409177_edb09c2718.jpg,A bicyclist is in the air over a ramp .
3181409177_edb09c2718.jpg,A bike rider makes a jump on a halfpipe ramp .
3181409177_edb09c2718.jpg,A bike rider on a ramp .
3181409177_edb09c2718.jpg,A boy doing a bike trick is in midair waiting to come back down .
3181409177_edb09c2718.jpg,"A guy on a bike goes vertical near a ramp with a grassy , hilly terrain behind him ."
3181599388_68559cfc17.jpg,a wrestler throws another wrestler to the ground .
3181599388_68559cfc17.jpg,Two men engage in a professional wrestling match .
3181599388_68559cfc17.jpg,two men in a fight in a ring
3181599388_68559cfc17.jpg,Two men in midair fighting in a professional wrestling ring .
3181599388_68559cfc17.jpg,Two wrestlers jump in a ring while an official watches .
3182258223_5b9c8a8c55.jpg,A woman in shadow looks at the camera while the one in the sun looks at a book .
3182258223_5b9c8a8c55.jpg,Girl stands reading a notebook .
3182258223_5b9c8a8c55.jpg,Two girls stand up against a red wall .
3182258223_5b9c8a8c55.jpg,Two young girls with headscarves stand near a door while one reads a book .
3182258223_5b9c8a8c55.jpg,Two young women wearing black head scarves and colorful skirts stand near a red door .
3182558164_488b819f14.jpg,A basketball player in the air about to make a shot .
3182558164_488b819f14.jpg,A basketball player jumps up with the ball as two others watch .
3182558164_488b819f14.jpg,A school basketball game is in progress .
3182558164_488b819f14.jpg,Basketball player from Eastern goes between two defenders for a shot .
3182558164_488b819f14.jpg,Men playing a basketball game .
3182570190_48214e54c7.jpg,A giant billboard of a man 's abs
3182570190_48214e54c7.jpg,Pedestrians walk in front of an advertisement depicting a shirtless man in jeans .
3182570190_48214e54c7.jpg,people pass by a huge black and white poster of a male model unzipping his jeans .
3182570190_48214e54c7.jpg,People walk by a large advertisement of partially naked man .
3182570190_48214e54c7.jpg,Some people walk past a large billboard .
3182996527_70d9c323d5.jpg,A bicycle rider jumps off a ramp .
3182996527_70d9c323d5.jpg,A bmx rider performs a stunt beside a graffiti covered wall .
3182996527_70d9c323d5.jpg,A man in dark clothing on a bicycle in midair near a stunt ramp with graffiti behind him .
3182996527_70d9c323d5.jpg,"A person on a bike is midair , twisting his body around the handlebars , with graffiti behind him ."
3182996527_70d9c323d5.jpg,The person is on a bike .
3183195653_11b66acb34.jpg,The brightly dressed middle eastern women are conversing in the market .
3183195653_11b66acb34.jpg,The two people have their heads covered with scarves .
3183195653_11b66acb34.jpg,two woman wearing different colored scarfs over their hair outside .
3183195653_11b66acb34.jpg,Two women with head garb looking at each other in a public area .
3183195653_11b66acb34.jpg,Woman with red headwrap at a market with a woman with a brown headwrap .
3184206563_5435f2b494.jpg,A woman in a blue shirt runs through a field of dry grass .
3184206563_5435f2b494.jpg,A woman in the blue sweater is running through a brown field .
3184206563_5435f2b494.jpg,a woman jogging on an open field
3184206563_5435f2b494.jpg,A woman runs outside in a blue coat .
3184206563_5435f2b494.jpg,The woman in the blue jacket ran through the field .
3185662156_c877583c53.jpg,A boy is riding a red sledge down a snowy hill .
3185662156_c877583c53.jpg,A child in a blue jacket going down a hill on a sled .
3185662156_c877583c53.jpg,A kid riding a red sled down a snowy hill .
3185662156_c877583c53.jpg,A little kid in blue is sledding down a snowy hill .
3185662156_c877583c53.jpg,A young child is sledding down a snowy hill on a red sled .
3187364311_4c2a87083b.jpg,A person throws an object as a furry dog jumps to chase it .
3187364311_4c2a87083b.jpg,A woman in black is throwing a stick for a brown dog to run after .
3187364311_4c2a87083b.jpg,A woman is getting her dog to jump in the air .
3187364311_4c2a87083b.jpg,A woman playing with a shaggy dog
3187364311_4c2a87083b.jpg,"A woman plays in the wind , with a furry brown dog ."
3188044631_ca3a9cc737.jpg,A man and a woman in a apron stand near a fireplace and Christmas tree .
3188044631_ca3a9cc737.jpg,A man and a woman posing in front of a christmas tree .
3188044631_ca3a9cc737.jpg,A man and a woman stand in front of a Christmas tree contemplating a single thought .
3188044631_ca3a9cc737.jpg,A man and woman with their hands on their chins are standing next to a Christmas tree .
3188044631_ca3a9cc737.jpg,A young couple thinking about their Christmas decorations .
3189251454_03b76c2e92.jpg,A brown dog barks surrounded by white snow .
3189251454_03b76c2e92.jpg,a dog wearing a black collar is standing open mouthed in the snow .
3189251454_03b76c2e92.jpg,A tan dog with a black collar barking in the snow .
3189251454_03b76c2e92.jpg,dog barking
3189251454_03b76c2e92.jpg,Dog standing in snow barking .
3189941492_a3f4347b1a.jpg,Four children jumping on the shore .
3189941492_a3f4347b1a.jpg,Four girls are jumping next to each other on the sand shore of a large body of water .
3189941492_a3f4347b1a.jpg,Four girls are jumping up and down on the sand near the ocean .
3189941492_a3f4347b1a.jpg,Four girls jump in the sand at the beach .
3189941492_a3f4347b1a.jpg,Four girls jump up while holding hands at the beach .
319185571_56162796da.jpg,A dog is jumping over a stream of water on a sandy beach .
319185571_56162796da.jpg,A dog jumping over a puddle on the beach
319185571_56162796da.jpg,A dog jumping over a stream of water .
319185571_56162796da.jpg,A grey and white dog jumping over standing water in the sand .
319185571_56162796da.jpg,A small dog leaps over a stream .
3195147187_a073d59fa8.jpg,A black dog lies on the floor while a brown dog stands behind him .
3195147187_a073d59fa8.jpg,A brown dog is jumping over a black dog that is laying down on a patio .
3195147187_a073d59fa8.jpg,A tiger striped pitbull jumps over a black and brown dog .
3195147187_a073d59fa8.jpg,one dog lying down while another jumps over him
3195147187_a073d59fa8.jpg,The black and tan dog is laying down with the smaller dog jumps over his back .
3195701071_81879257f5.jpg,A brown dog is flying through the air .
3195701071_81879257f5.jpg,A brown dog is jumping in the air .
3195701071_81879257f5.jpg,a brown dog jumping through the air in a grassy yard .
3195701071_81879257f5.jpg,A large tan dog jumps in the air over the grass in a fenced yard .
3195701071_81879257f5.jpg,"A red dog , jumping in midair , on a grassy backyard , shot from behind ."
3197981073_3156963446.jpg,A woman playing an acoustic guitar with a microphone
3197981073_3156963446.jpg,A woman singing and playing the acoustic guitar onstage .
3197981073_3156963446.jpg,A woman sings into a microphone while playing guitar .
3197981073_3156963446.jpg,A young brown haired woman plays her guitar and sings into a microphone .
3197981073_3156963446.jpg,A young woman plays guitar and sings on a stage .
319851847_7212423309.jpg,A man is using a chainsaw on a statue .
319851847_7212423309.jpg,A man weilding a chainsaw carves a log into a Gnome .
319851847_7212423309.jpg,A man with a chainsaw is carving wood into a statue of a man .
319851847_7212423309.jpg,The fellow with the chainsaw and brown coveralls is carving a statue with a chainsaw .
319851847_7212423309.jpg,The man is carving a Santa out of wood .
319869052_08b000e4af.jpg,A man is on top of a ridge looking at a small stone tower .
319869052_08b000e4af.jpg,A man looking at a rock formation .
319869052_08b000e4af.jpg,A man puts his hand to his head on a rock wall .
319869052_08b000e4af.jpg,A person screening their eyes standing beside a tower of flat stone .
319869052_08b000e4af.jpg,A person stands next to a rock monument with his hand near his head .
3203878596_cbb307ce3b.jpg,Two brown dogs are playing with each other in the snow .
3203878596_cbb307ce3b.jpg,Two brown dogs chase each other in the snow .
3203878596_cbb307ce3b.jpg,Two brown dogs play in the snow .
3203878596_cbb307ce3b.jpg,Two dogs playing in the snow .
3203878596_cbb307ce3b.jpg,Two dogs playing or fighting in the snow .
3204354161_caf89ec784.jpg,"a dirt biker performs a trick in midair ,"
3204354161_caf89ec784.jpg,A driver gets high in the air with his motorbike .
3204354161_caf89ec784.jpg,A motocross racer does a trick in midair .
3204354161_caf89ec784.jpg,Man performing stunts with his motorcycle .
3204354161_caf89ec784.jpg,The man is hanging off the back of the motocross bike as it is jumping through the air .
3204686006_88f04547b9.jpg,A few sledders are chased by a dog .
3204686006_88f04547b9.jpg,A group of people go sledding on a snowy hill and a dog chases one as he slides .
3204686006_88f04547b9.jpg,Children sled and a dog plays on a snowy hill .
3204686006_88f04547b9.jpg,Four people and a dog play in the snow .
3204686006_88f04547b9.jpg,"Four people in various stage of sledding on a snowy hill , while a dog playfully chases one of them ."
3205839744_24504ba179.jpg,A brown dog laying on a green cushion .
3205839744_24504ba179.jpg,A brown dog rests on a green cushion .
3205839744_24504ba179.jpg,A brown dog sleeps on a green pillow .
3205839744_24504ba179.jpg,A dog laying down on a green cushion .
3205839744_24504ba179.jpg,"A large brown dog is lying in the sun on a big , green dog bed ."
3206999917_e682672cbc.jpg,"A black , brown and white dog with his tongue out is in the snow"
3206999917_e682672cbc.jpg,"A black , white and brown dog waking in the snow with a red toy in its mouth near an icey tree ."
3206999917_e682672cbc.jpg,A dog is walking along a snowy surface .
3206999917_e682672cbc.jpg,A young Lassie looking dog is in the snow .
3206999917_e682672cbc.jpg,The dog walking through the snow is licking his nose .
3207654194_43d6bebd68.jpg,A dog is running across a desert with bushes around him .
3207654194_43d6bebd68.jpg,A dog running across the sand
3207654194_43d6bebd68.jpg,A dog running up a sandy hill
3207654194_43d6bebd68.jpg,A little brown dog is running fast on a sand dune during the day .
3207654194_43d6bebd68.jpg,"Small , hairy dog running in the sand ."
3208987435_780ae35ef0.jpg,An asian woman holding an asian baby that is reaching toward the camera .
3208987435_780ae35ef0.jpg,An oriental girl is holding a baby in her arms .
3208987435_780ae35ef0.jpg,A smiling Asian woman holding her baby
3208987435_780ae35ef0.jpg,A smiling woman dressed in white holding a baby who is reaching his hand out .
3208987435_780ae35ef0.jpg,The woman is holding a child and posing for a picture .
3209564153_077ed4d246.jpg,A man in a blue jacket with a helmet on skiing .
3209564153_077ed4d246.jpg,A person skiing down a hill .
3209564153_077ed4d246.jpg,A skier is coming down a hill .
3209564153_077ed4d246.jpg,A skier wearing a blue jacket and helmet is skiing down a hill .
3209564153_077ed4d246.jpg,A skier going goes down the mountain .
3211210739_3dea005fde.jpg,A boy jumps in a gymnastic competition .
3211210739_3dea005fde.jpg,A male gymnast upside down in midair .
3211210739_3dea005fde.jpg,A track athlete does a pole vault .
3211210739_3dea005fde.jpg,A young man is running and performing a trick over a balance beam .
3211210739_3dea005fde.jpg,The gymnast does a flip over the bar .
3211453055_05cbfe37cd.jpg,A man and a woman on a ski lift .
3211453055_05cbfe37cd.jpg,Two people are riding on a ski lift
3211453055_05cbfe37cd.jpg,Two skiers getting ready to jump off of a ski lift .
3211453055_05cbfe37cd.jpg,two skiers look down from the ski lift .
3211453055_05cbfe37cd.jpg,"Two skiers , one in pink and one in black , ride on a ski lift ."
3211556865_d1d9becf69.jpg,A man stands atop a mountain with arms extended .
3211556865_d1d9becf69.jpg,A person on top of a mountain with arms over head .
3211556865_d1d9becf69.jpg,A person stands at the top of a mountain and raises his arms .
3211556865_d1d9becf69.jpg,Man on top of a mountain with his arms in the air .
3211556865_d1d9becf69.jpg,The man is standing on the rocks above the river with his arms in the air .
3211581957_df2f7e2236.jpg,A brown horse with a rider on its back jumps a barrier .
3211581957_df2f7e2236.jpg,A horse jumps a fence in a show jumping competeition .
3211581957_df2f7e2236.jpg,A horse leaps a hurdle with a rider on its back .
3211581957_df2f7e2236.jpg,An equestrian on a horse makes a jump .
3211581957_df2f7e2236.jpg,Horse and rider leap over a barrier
3212465975_b657f40eed.jpg,A man jumps high on his yellow skateboard over the concrete tile .
3212465975_b657f40eed.jpg,A skateboarder gets airtime .
3212465975_b657f40eed.jpg,A skateboarder jumping with his skateboard
3212465975_b657f40eed.jpg,Boy jumping in the air with a skateboard .
3212465975_b657f40eed.jpg,Skateboarder in black with yellow skateboard in midair .
3213992947_3f3f967a9f.jpg,"A girl in a red jacket , surrounded by people ."
3213992947_3f3f967a9f.jpg,A woman in a puffy red jacket poses for a picture at an ice skating rink .
